governorate_code,year,month,total_visitors,international_visitors,domestic_visitors,avg_occupancy_rate,total_rooms,total_beds,occupied_rooms,temp,temp_max,rain,ramadan_days,eid_fitr_days,eid_adha_days,ramadan_start_date,ramadan_end_date,eid_fitr_date,eid_adha_date,is_ramadan_month,is_eid_month,name,highway_distance_km,has_airport,major_roads,road_density,accessibility_score,weather_adjusted_visitors,ramadan_adjusted_occupancy,accessibility_efficiency,visitors_per_bed,rooms_per_1000,beds_per_1000,intl_pct,capacity_adequacy,seasonal_amplitude
MAF,2020,9,3156,1474,1682,52,50,80,26,28.290000000000003,41.0,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Mafraq,10,False,2,low,50,2763,52.0,63.12,39.45,15.842839036755388,25.348542458808616,46.70468948035488,2.7756653992395437,65.9565549436983
MAF,2020,10,3057,1374,1683,68,50,80,34,23.01290322580645,33.4,0.1,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Mafraq,10,False,2,low,50,2918,68.0,61.14,38.2125,16.355904481517825,26.169447170428523,44.94602551521099,2.8655544651619236,65.9565549436983
MAF,2020,11,2276,862,1414,51,50,80,25,14.333333333333334,25.8,43.1,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Mafraq,10,False,2,low,50,2082,51.0,45.52,28.45,21.968365553602812,35.149384885764505,37.87346221441125,3.8488576449912126,65.9565549436983
MAF,2020,12,1953,702,1251,44,50,80,22,10.4,22.2,17.599999999999998,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Mafraq,10,False,2,low,50,1671,44.0,39.06,24.4125,25.60163850486431,40.9626216077829,35.944700460829495,4.485407066052227,65.9565549436983
MAF,2021,1,1766,724,1042,35,50,80,17,9.25483870967742,18.8,23.6,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,1481,35.0,35.32,22.075,28.312570781426952,45.300113250283125,40.99660249150623,4.9603624009060026,65.9565549436983
MAF,2021,2,1722,836,886,41,50,80,20,10.12857142857143,20.7,45.3,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,1467,41.0,34.44,21.525,29.036004645760745,46.45760743321719,48.548199767711964,5.087108013937282,65.9565549436983
MAF,2021,3,2352,796,1556,54,50,80,27,12.793548387096775,29.1,12.400000000000002,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,2097,54.0,47.04,29.4,21.258503401360542,34.013605442176875,33.843537414965986,3.7244897959183674,65.9565549436983
MAF,2021,4,3051,1347,1704,57,50,80,28,19.06,35.7,0.5,18,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,False,Mafraq,10,False,2,low,50,3007,67.25999999999999,61.02,38.1375,16.38806948541462,26.22091117666339,44.14945919370698,2.871189773844641,65.9565549436983
MAF,2021,5,3384,1431,1953,46,50,80,23,24.061290322580643,37.6,0.0,12,3,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,True,Mafraq,10,False,2,low,50,3177,51.52,67.68,42.3,14.775413711583925,23.64066193853428,42.28723404255319,2.5886524822695036,65.9565549436983
MAF,2021,6,1997,608,1389,34,50,80,17,23.9,36.3,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,1880,34.0,39.94,24.9625,25.03755633450175,40.060090135202806,30.44566850275413,4.386579869804707,65.9565549436983
MAF,2021,7,1896,872,1024,31,50,80,15,27.26129032258065,39.0,0.0,0,0,4,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,True,Mafraq,10,False,2,low,50,1689,31.0,37.92,23.7,26.371308016877638,42.19409282700422,45.9915611814346,4.620253164556962,65.9565549436983
MAF,2021,8,1917,697,1220,41,50,80,20,27.66774193548387,39.0,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,1696,41.0,38.34,23.9625,26.082420448617633,41.731872717788214,36.35889410537298,4.569640062597809,65.9565549436983
MAF,2021,9,2678,1203,1475,61,50,80,30,23.673333333333336,37.2,0.4,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,2530,61.0,53.56,33.475,18.6706497386109,29.873039581777448,44.92158327109784,3.2710978342046304,65.9565549436983
MAF,2021,10,2758,1007,1751,55,50,80,27,20.63225806451613,32.2,12.7,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,2731,55.0,55.16,34.475,18.129079042784625,29.006526468455405,36.51196519216824,3.1762146482958666,65.9565549436983
MAF,2021,11,2618,1186,1432,58,50,80,29,15.306666666666668,25.4,10.1,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,2433,58.0,52.36,32.725,19.098548510313215,30.55767761650115,45.30175706646295,3.3460656990068753,65.9565549436983
MAF,2021,12,1935,714,1221,37,50,80,18,9.964516129032257,20.4,7.4,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Mafraq,10,False,2,low,50,1643,37.0,38.7,24.1875,25.839793281653744,41.343669250645995,36.89922480620155,4.5271317829457365,65.9565549436983
MAF,2022,1,1810,574,1236,31,50,80,15,6.429032258064517,18.5,29.2,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,1441,31.0,36.2,22.625,27.624309392265193,44.19889502762431,31.712707182320443,4.8397790055248615,65.9565549436983
MAF,2022,2,1916,878,1038,45,50,80,22,9.292857142857144,22.6,15.9,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,1608,45.0,38.32,23.95,26.096033402922757,41.75365344467641,45.82463465553236,4.572025052192067,65.9565549436983
MAF,2022,3,3137,1270,1867,53,50,80,26,9.106451612903228,24.1,25.3,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,2624,53.0,62.74,39.2125,15.938795027095953,25.50207204335352,40.48453936882372,2.7924768887472107,65.9565549436983
MAF,2022,4,3612,1373,2239,52,50,80,26,20.683333333333337,36.1,0.2,29,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,False,Mafraq,10,False,2,low,50,3574,67.08,72.24,45.15,13.842746400885934,22.1483942414175,38.01218161683278,2.425249169435216,65.9565549436983
MAF,2022,5,2754,942,1812,56,50,80,28,21.94193548387097,37.2,1.6,1,3,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,True,Mafraq,10,False,2,low,50,2673,56.56,55.08,34.425,18.15541031227306,29.048656499636895,34.20479302832244,3.1808278867102397,65.9565549436983
MAF,2022,6,2411,757,1654,43,50,80,21,25.126666666666665,39.2,0.1,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,2225,43.0,48.22,30.1375,20.73828287017835,33.18125259228536,31.39776026545002,3.633347158855247,65.9565549436983
MAF,2022,7,2020,714,1306,37,50,80,18,26.316129032258065,38.7,0.0,0,0,4,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,True,Mafraq,10,False,2,low,50,1828,37.0,40.4,25.25,24.752475247524753,39.603960396039604,35.34653465346535,4.336633663366337,65.9565549436983
MAF,2022,8,1949,962,987,34,50,80,17,27.54516129032258,41.2,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,1728,34.0,38.98,24.3625,25.654181631605955,41.04669061056952,49.358645459209846,4.494612621857363,65.9565549436983
MAF,2022,9,2788,888,1900,54,50,80,27,25.223333333333336,39.7,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,2569,54.0,55.76,34.85,17.93400286944046,28.694404591104735,31.850789096126253,3.1420373027259685,65.9565549436983
MAF,2022,10,3026,1404,1622,52,50,80,26,20.94516129032258,34.0,11.6,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,2983,52.0,60.52,37.825,16.523463317911435,26.437541308658297,46.39788499669531,2.894910773298083,65.9565549436983
MAF,2022,11,2591,1202,1389,45,50,80,22,14.636666666666668,25.1,30.2,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,2382,45.0,51.82,32.3875,19.297568506368197,30.87610961018912,46.391354689309146,3.3809340023157084,65.9565549436983
MAF,2022,12,1720,624,1096,41,50,80,20,10.341935483870968,18.5,4.4,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Mafraq,10,False,2,low,50,1470,41.0,34.4,21.5,29.069767441860463,46.51162790697674,36.27906976744186,5.093023255813954,65.9565549436983
MAF,2023,1,1679,769,910,28,50,80,14,8.980645161290322,21.2,12.0,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,1401,28.0,33.58,20.9875,29.779630732578916,47.64740917212627,45.801072066706375,5.217391304347826,65.9565549436983
MAF,2023,2,1748,658,1090,47,50,80,23,8.282142857142857,22.8,27.8,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,1440,47.0,34.96,21.85,28.604118993135014,45.76659038901602,37.64302059496568,5.011441647597254,65.9565549436983
MAF,2023,3,2891,1284,1607,49,50,80,24,13.483870967741936,29.5,24.4,10,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,False,Mafraq,10,False,2,low,50,2608,53.900000000000006,57.82,36.1375,17.295053614666205,27.67208578346593,44.41369768246282,3.030093393289519,65.9565549436983
MAF,2023,4,3596,1615,1981,55,50,80,27,17.053333333333335,32.8,14.9,20,3,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,True,Mafraq,10,False,2,low,50,3437,66.0,71.92,44.95,13.904338153503893,22.24694104560623,44.91101223581758,2.436040044493882,65.9565549436983
MAF,2023,5,2589,1234,1355,53,50,80,26,21.403225806451612,36.0,14.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,2534,53.0,51.78,32.3625,19.312475859405176,30.89996137504828,47.663190421011976,3.3835457705677867,65.9565549436983
MAF,2023,6,2139,684,1455,44,50,80,22,24.256666666666668,36.6,3.5,0,0,1,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Mafraq,10,False,2,low,50,2002,44.0,42.78,26.7375,23.37540906965872,37.40065451145395,31.977559607293127,4.095371669004208,65.9565549436983
MAF,2023,7,2086,727,1359,30,50,80,15,28.05806451612903,39.5,0.0,0,0,3,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Mafraq,10,False,2,low,50,1833,30.0,41.72,26.075,23.969319271332694,38.350910834132314,34.851390220517736,4.199424736337488,65.9565549436983
MAF,2023,8,1857,576,1281,31,50,80,15,27.893548387096775,43.2,0.0,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,1637,31.0,37.14,23.2125,26.925148088314486,43.08023694130318,31.017770597738288,4.717285945072698,65.9565549436983
MAF,2023,9,2399,1011,1388,52,50,80,26,25.543333333333333,37.7,0.1,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,2199,52.0,47.98,29.9875,20.842017507294706,33.34722801167153,42.1425593997499,3.6515214672780325,65.9565549436983
MAF,2023,10,2953,1278,1675,61,50,80,30,21.483870967741936,31.0,4.7,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,2887,61.0,59.06,36.9125,16.931933626820182,27.091093802912294,43.27802235015239,2.966474771418896,65.9565549436983
MAF,2023,11,2528,865,1663,42,50,80,21,16.73,28.9,20.5,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,2404,42.0,50.56,31.6,19.77848101265823,31.645569620253166,34.21677215189873,3.4651898734177213,65.9565549436983
MAF,2023,12,1982,819,1163,44,50,80,22,11.66451612903226,22.5,19.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Mafraq,10,False,2,low,50,1734,44.0,39.64,24.775,25.22704339051463,40.363269424823415,41.32189707366297,4.419778002018163,65.9565549436983
MAF,2024,1,1772,571,1201,38,50,80,19,9.83548387096774,20.9,20.2,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,1501,38.0,35.44,22.15,28.216704288939052,45.146726862302486,32.223476297968396,4.943566591422122,65.9565549436983
MAF,2024,2,1674,790,884,36,50,80,18,9.39310344827586,19.6,30.1,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,1407,36.0,33.48,20.925,29.86857825567503,47.78972520908005,47.19235364396654,5.232974910394265,65.9565549436983
MAF,2024,3,2612,957,1655,60,50,80,30,13.5,28.4,9.4,21,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,False,Mafraq,10,False,2,low,50,2357,72.6,52.24,32.65,19.14241960183767,30.627871362940276,36.63859111791731,3.3537519142419603,65.9565549436983
MAF,2024,4,3357,1433,1924,55,50,80,27,19.78,34.2,24.5,9,3,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,True,Mafraq,10,False,2,low,50,3345,59.95,67.14,41.9625,14.894250819183794,23.830801310694074,42.68692284778076,2.609472743521001,65.9565549436983
MAF,2024,5,3378,1317,2061,58,50,80,29,21.02258064516129,35.3,1.7,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,3326,58.0,67.56,42.225,14.801657785671996,23.682652457075193,38.98756660746003,2.5932504440497337,65.9565549436983
MAF,2024,6,2386,1024,1362,41,50,80,20,29.06,41.5,0.0,0,0,4,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,True,Mafraq,10,False,2,low,50,2061,41.0,47.72,29.825,20.955574182732608,33.52891869237217,42.91701592623638,3.6714165968147525,65.9565549436983
MAF,2024,7,2111,945,1166,29,50,80,14,27.85483870967742,37.8,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,1862,29.0,42.22,26.3875,23.685457129322593,37.89673140691615,44.765513974419704,4.149692089057319,65.9565549436983
MAF,2024,8,1982,658,1324,39,50,80,19,26.838709677419356,37.3,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,1778,39.0,39.64,24.775,25.22704339051463,40.363269424823415,33.19878910191726,4.419778002018163,65.9565549436983
MAF,2024,9,2647,1073,1574,60,50,80,30,24.2,35.2,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,2480,60.0,52.94,33.0875,18.889308651303363,30.22289384208538,40.53645636569701,3.309406875708349,65.9565549436983
MAF,2024,10,2614,1046,1568,66,50,80,33,19.82903225806452,33.2,1.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,2607,66.0,52.28,32.675,19.127773527161438,30.6044376434583,40.01530221882173,3.351185921958684,65.9565549436983
MAF,2024,11,2182,780,1402,47,50,80,23,14.316666666666666,23.6,1.6,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,1995,47.0,43.64,27.275,22.9147571035747,36.663611365719525,35.747021081576534,4.014665444546288,65.9565549436983
MAF,2024,12,2045,840,1205,45,50,80,22,9.9,20.0,11.7,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Mafraq,10,False,2,low,50,1735,45.0,40.9,25.5625,24.44987775061125,39.119804400978,41.075794621026894,4.28361858190709,65.9565549436983
MAF,2025,1,1431,651,780,31,50,80,15,9.109677419354838,18.6,3.1999999999999997,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,1197,31.0,28.62,17.8875,34.94060097833683,55.90496156533892,45.492662473794546,6.121593291404612,65.9565549436983
MAF,2025,2,2194,875,1319,47,50,80,23,7.414285714285714,20.0,14.6,1,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,False,Mafraq,10,False,2,low,50,1779,47.47,43.88,27.425,22.789425706472194,36.46308113035551,39.881494986326345,3.992707383773929,65.9565549436983
MAF,2025,3,3140,1537,1603,55,50,80,27,14.36451612903226,30.2,24.8,29,2,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,True,Mafraq,10,False,2,low,50,2874,70.95,62.8,39.25,15.92356687898089,25.477707006369428,48.94904458598726,2.789808917197452,65.9565549436983
MAF,2025,4,3193,1372,1821,66,50,80,33,17.8,34.5,5.199999999999999,0,1,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Mafraq,10,False,2,low,50,3087,66.0,63.86,39.9125,15.659254619480114,25.05480739116818,42.96899467585343,2.7435014093329158,65.9565549436983
MAF,2025,5,2881,901,1980,45,50,80,22,22.335483870967742,37.8,5.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,2780,45.0,57.62,36.0125,17.355085039916695,27.768136063866713,31.273863241929885,3.040610898993405,65.9565549436983
MAF,2025,6,2212,1003,1209,37,50,80,18,25.846666666666668,38.3,0.0,0,0,4,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Mafraq,10,False,2,low,50,2018,37.0,44.24,27.65,22.60397830018083,36.166365280289334,45.34358047016275,3.9602169981916817,65.9565549436983
MAF,2025,7,2149,1008,1141,31,50,80,15,27.141935483870967,38.2,0.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,1918,31.0,42.98,26.8625,23.266635644485806,37.22661703117729,46.90553745928339,4.076314564913914,65.9565549436983
MAF,2025,8,2007,858,1149,31,50,80,15,27.516129032258064,43.9,0.1,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,1780,31.0,40.14,25.0875,24.91280518186348,39.860488290981564,42.75037369207772,4.364723467862481,65.9565549436983
MAF,2025,9,2596,1020,1576,58,50,80,29,24.296666666666667,35.2,0.2,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,2428,58.0,51.92,32.45,19.26040061633282,30.816640986132512,39.29121725731895,3.37442218798151,65.9565549436983
MAF,2025,10,2886,894,1992,67,50,80,33,20.62258064516129,32.8,1.3,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,2859,67.0,57.72,36.075,17.325017325017324,27.72002772002772,30.97713097713098,3.0353430353430353,65.9565549436983
MAF,2025,11,2822,1068,1754,55,50,80,27,17.603333333333335,29.9,10.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,2720,55.0,56.44,35.275,17.71793054571226,28.348688873139615,37.84549964564139,3.104181431608788,65.9565549436983
MAF,2025,12,1801,795,1006,30,50,80,15,10.080645161290322,19.8,52.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Mafraq,10,False,2,low,50,1533,30.0,36.02,22.5125,27.7623542476402,44.41976679622432,44.14214325374792,4.863964464186563,65.9565549436983
TAF,2020,1,314,94,220,27,50,80,13,6.864516129032259,17.9,95.6,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,252,27.0,10.466666666666667,3.925,159.2356687898089,254.77707006369425,29.936305732484076,27.898089171974522,64.96372130006958
TAF,2020,2,308,110,198,48,50,80,24,8.662068965517241,17.8,70.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,255,48.0,10.266666666666667,3.85,162.33766233766232,259.7402597402597,35.714285714285715,28.441558441558442,64.96372130006958
TAF,2020,3,440,134,306,62,50,80,31,12.058064516129033,23.0,120.4,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,387,62.0,14.666666666666666,5.5,113.63636363636363,181.8181818181818,30.454545454545457,19.90909090909091,64.96372130006958
TAF,2020,4,508,216,292,63,50,80,31,15.09,28.1,20.2,7,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,False,Tafilah,40,False,1,low,30,470,67.41000000000001,16.933333333333334,6.35,98.4251968503937,157.48031496062993,42.51968503937008,17.244094488188978,64.96372130006958
TAF,2020,5,593,281,312,53,50,80,26,21.19677419354839,34.8,24.7,23,3,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,True,Tafilah,40,False,1,low,30,582,65.19,19.766666666666666,7.4125,84.31703204047218,134.90725126475547,47.38617200674536,14.772344013490725,64.96372130006958
TAF,2020,6,414,134,280,33,50,80,16,23.083333333333332,30.9,0.7,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,394,33.0,13.8,5.175,120.77294685990337,193.23671497584542,32.367149758454104,21.159420289855074,64.96372130006958
TAF,2020,7,308,148,160,32,50,80,16,26.17096774193548,36.6,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,279,32.0,10.266666666666667,3.85,162.33766233766232,259.7402597402597,48.05194805194805,28.441558441558442,64.96372130006958
TAF,2020,8,399,139,260,34,50,80,17,24.858064516129033,37.5,0.0,0,0,4,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,True,Tafilah,40,False,1,low,30,369,34.0,13.3,4.9875,125.31328320802004,200.50125313283206,34.83709273182957,21.954887218045112,64.96372130006958
TAF,2020,9,446,203,243,57,50,80,28,27.506666666666668,38.9,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,395,57.0,14.866666666666667,5.575,112.10762331838565,179.37219730941703,45.51569506726457,19.641255605381165,64.96372130006958
TAF,2020,10,486,157,329,57,50,80,28,23.5,33.0,1.3,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,460,57.0,16.2,6.075,102.88065843621399,164.6090534979424,32.30452674897119,18.02469135802469,64.96372130006958
TAF,2020,11,401,195,206,52,50,80,26,14.333333333333334,22.7,50.7,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,366,52.0,13.366666666666667,5.0125,124.68827930174564,199.50124688279303,48.6284289276808,21.845386533665835,64.96372130006958
TAF,2020,12,324,114,210,36,50,80,18,11.77741935483871,23.2,28.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Tafilah,40,False,1,low,30,284,36.0,10.8,4.05,154.320987654321,246.91358024691357,35.18518518518518,27.037037037037038,64.96372130006958
TAF,2021,1,271,130,141,36,50,80,18,10.648387096774194,19.6,42.2,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,232,36.0,9.033333333333333,3.3875,184.50184501845018,295.2029520295203,47.97047970479705,32.32472324723247,64.96372130006958
TAF,2021,2,367,129,238,36,50,80,18,10.742857142857144,19.9,59.5,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,316,36.0,12.233333333333333,4.5875,136.23978201634878,217.98365122615803,35.14986376021799,23.869209809264305,64.96372130006958
TAF,2021,3,547,183,364,49,50,80,24,12.838709677419354,32.3,15.3,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,488,49.0,18.233333333333334,6.8375,91.40767824497257,146.25228519195613,33.45521023765997,16.014625228519197,64.96372130006958
TAF,2021,4,543,254,289,67,50,80,33,18.75,33.7,1.9,18,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,False,Tafilah,40,False,1,low,30,532,79.06,18.1,6.7875,92.08103130755065,147.32965009208104,46.77716390423573,16.132596685082873,64.96372130006958
TAF,2021,5,523,251,272,51,50,80,25,23.45483870967742,34.1,0.0,12,3,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,True,True,Tafilah,40,False,1,low,30,495,57.120000000000005,17.433333333333334,6.5375,95.60229445506693,152.96367112810708,47.992351816443595,16.749521988527725,64.96372130006958
TAF,2021,6,401,120,281,34,50,80,17,23.086666666666662,32.7,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,382,34.0,13.366666666666667,5.0125,124.68827930174564,199.50124688279303,29.925187032418954,21.845386533665835,64.96372130006958
TAF,2021,7,376,168,208,39,50,80,19,25.70967741935484,36.0,0.0,0,0,4,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,True,Tafilah,40,False,1,low,30,343,39.0,12.533333333333333,4.7,132.9787234042553,212.7659574468085,44.680851063829785,23.29787234042553,64.96372130006958
TAF,2021,8,351,168,183,38,50,80,19,26.683870967741935,36.9,0.1,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,315,38.0,11.7,4.3875,142.45014245014247,227.92022792022792,47.863247863247864,24.957264957264957,64.96372130006958
TAF,2021,9,475,154,321,48,50,80,24,22.833333333333332,33.3,4.4,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,454,48.0,15.833333333333334,5.9375,105.26315789473684,168.42105263157893,32.421052631578945,18.442105263157895,64.96372130006958
TAF,2021,10,551,251,300,64,50,80,32,20.638709677419353,32.5,2.1,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,545,64.0,18.366666666666667,6.8875,90.74410163339383,145.19056261343013,45.5535390199637,15.8983666061706,64.96372130006958
TAF,2021,11,491,186,305,51,50,80,25,17.209999999999997,26.7,14.6,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,470,51.0,16.366666666666667,6.1375,101.83299389002038,162.9327902240326,37.88187372708758,17.841140529531568,64.96372130006958
TAF,2021,12,331,128,203,40,50,80,20,10.890322580645162,24.1,30.5,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Tafilah,40,False,1,low,30,285,40.0,11.033333333333333,4.1375,151.05740181268882,241.69184290030213,38.670694864048336,26.46525679758308,64.96372130006958
TAF,2022,1,274,130,144,34,50,80,17,6.790322580645161,17.3,74.3,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,219,34.0,9.133333333333333,3.425,182.4817518248175,291.970802919708,47.44525547445255,31.970802919708028,64.96372130006958
TAF,2022,2,356,126,230,38,50,80,19,8.932142857142857,20.0,52.9,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,296,38.0,11.866666666666667,4.45,140.4494382022472,224.7191011235955,35.39325842696629,24.60674157303371,64.96372130006958
TAF,2022,3,508,165,343,53,50,80,26,9.064516129032258,23.3,31.200000000000003,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Tafilah,40,False,1,low,30,424,53.0,16.933333333333334,6.35,98.4251968503937,157.48031496062993,32.48031496062992,17.244094488188978,64.96372130006958
